Date,Returns_EUR/USD,Returns_GBP/USD,Returns_CAD/USD,Returns_AUD/USD,Returns_NZD/USD,Returns_CNY/USD,Returns_DKK/USD,Returns_HKD/USD,Returns_INR/USD,Returns_JPY/USD,Returns_KRW/USD,Returns_MYR/USD,Returns_MXN/USD,Returns_NOK/USD,Returns_SEK/USD,Returns_CHF/USD,Returns_TWD/USD,Returns_THB/USD,Returns_XAU/USD,Volatility_EUR/USD,Volatility_GBP/USD,Volatility_CAD/USD,Volatility_AUD/USD,Volatility_NZD/USD,Volatility_CNY/USD,Volatility_DKK/USD,Volatility_HKD/USD,Volatility_INR/USD,Volatility_JPY/USD,Volatility_KRW/USD,Volatility_MYR/USD,Volatility_MXN/USD,Volatility_NOK/USD,Volatility_SEK/USD,Volatility_CHF/USD,Volatility_TWD/USD,Volatility_THB/USD,Volatility_XAU/USD,Classification_1D_Global
2019-12-17,0.0006280561868105382,-0.01519475883409133,-0.0005263158016231548,-0.004951226075158997,-0.003189310927250294,-0.000699545324085434,0.0006704659989675619,0.0007791196342700227,-0.001419446654226143,0.00021901007533882194,0.004662013105811371,0.0,-0.00018941187669097476,-0.001803426999150794,-0.0018744147943503039,0.001766784911885892,-0.001507613733466279,0.0,0.00013549217553410756,3.944545737909936e-07,0.00023088069602619652,2.7700832303822397e-07,2.4514639647334363e-05,1.0171704190678128e-05,4.89363660449795e-07,4.4952465577157064e-07,6.070274045050539e-07,2.014828804193792e-06,4.796541309991646e-08,2.173436619875699e-05,0.0,3.5876859031597025e-08,3.2523489412660375e-06,3.513430821279292e-06,3.1215289248676396e-06,2.2728991693361325e-06,0.0,1.8358129630965417e-08,0
2019-12-18,-0.0034141991835627836,-0.003968864925825449,0.0034161115864671313,0.00029192818773949496,0.001975534416528271,-0.0014005604530309746,-0.0033568343035511447,0.0,0.0,-0.0004380681265981131,-0.0023282897595910735,0.0012419790460061338,-0.001706323288208217,0.0018034269991507267,-0.004701466111806735,0.0,-0.00030179568661247477,0.0,-0.0006844232984638171,1.1656756065040778e-05,1.5751888799447447e-05,1.166981837119498e-05,8.522206679686581e-08,3.902736230887695e-06,1.9615695825943287e-06,1.12683365414977e-05,0.0,0.0,1.9190368354118042e-07,5.420933204616659e-06,1.5425119507183064e-06,2.9115391638817023e-06,3.2523489412657953e-06,2.2103783600467142e-05,0.0,9.108063645789508e-08,0.0,4.684352514800913e-07,0
2019-12-19,0.0008096802205646924,-0.005290814780360576,-0.0009185749612498447,0.004659297887419455,0.0028803173100419403,-0.0007010165025950749,0.000672268932882013,-0.000779119634269917,-0.002132954950141631,0.001423020326608799,0.0034904049397685676,-0.001241979046006231,0.002463755628908019,0.004494389587839267,0.0018832397279648725,0.0020573115265176698,0.0006035003200670177,0.0,0.0026131947279792707,6.555820595736889e-07,2.7992721040081932e-05,8.437799594351538e-07,2.17090568037114e-05,8.29622780652724e-06,4.914241369106306e-07,4.519455181183205e-07,6.070274045048892e-07,4.549496819333688e-06,2.0249868499418127e-06,1.2182926643560818e-05,1.5425119507185476e-06,6.0700917989759495e-06,2.019953776727802e-05,3.546591872985207e-06,4.232530717142465e-06,3.642126363209928e-07,0.0,6.828786686338655e-06,0
2019-12-20,-0.0037841292115242927,-0.00038448229932663375,-0.0015766656793950594,0.0020316361653560868,-0.0007571742619640827,0.0007010165025950737,-0.004040409537004863,0.0,0.001422475346542779,-0.0005470758930691554,0.002320186655697126,0.0004141644291963026,-0.0011363637586480821,-0.0008972634069897823,0.0,-0.0043154245080329395,0.0009045681304269146,0.0,-0.0007439973288740368,1.4319633889511464e-05,1.478266384954952e-07,2.485874664582284e-06,4.1275455083827846e-06,5.733128629808533e-07,4.91424136910629e-07,1.6324909226719856e-05,0.0,2.023436111521999e-06,2.992920327774139e-07,5.383266117275014e-06,1.7153217441149914e-07,1.2913225919687966e-06,8.050816215229117e-07,0.0,1.8622888684531338e-05,8.182435025840436e-07,0.0,5.535320253717017e-07,0
2019-12-23,0.0007218913867010166,-0.005321007349169824,0.00013148379481185606,0.003473230698503355,0.004986787818226984,-0.0007010165025950749,0.0013486178712936849,0.0007791196342700227,-0.0021344725286325697,0.0003282814495751609,-0.003482301835874664,-0.0004141644291962591,-0.0011376565504609075,0.0017937224540269007,-0.002826191235835193,0.0007860090795709722,-0.0012062727638815322,0.0,0.004940581455102422,5.211271741931167e-07,2.8313119209919278e-05,1.7287988298126267e-08,1.2063331485026102e-05,2.4868052744017043e-05,4.914241369106306e-07,1.8187701627727099e-06,6.070274045050539e-07,4.555972975487116e-06,1.0776871013516889e-07,1.2126426076136055e-05,1.7153217441146314e-07,1.2942624268066112e-06,3.217440242080287e-06,7.987356901511656e-06,6.178102731680068e-07,1.4550939808823909e-06,0.0,2.4409345114501968e-05,0
2019-12-24,9.019979260172885e-05,0.0008501758830287753,-0.0014472734583318167,-0.00028897558357440496,0.0003014318033372914,0.0007010165025950737,0.0,0.0,-0.00071250448329545,0.00010940320562299664,0.0,0.0012419790460061338,-0.0009490367989522496,0.0062528117971868535,0.0018850146957714257,0.0015701671528198203,0.0,0.0030165935394257273,0.009074886009848812,8.136002585394897e-09,7.227990320837579e-07,2.094600463191737e-06,8.35068879021679e-08,9.086113206317152e-08,4.91424136910629e-07,0.0,0.0,5.076626387161162e-07,1.1969061400587683e-08,0.0,1.5425119507183064e-06,9.006708457655326e-07,3.909765537103909e-05,3.5532804032742406e-06,2.465424887794301e-06,0.0,9.099836582105037e-06,8.235355609174969e-05,0
2019-12-25,0.00027055057206109277,0.0012353306079928082,0.00039491871769784805,-0.00014451911290413246,-0.0006029544952041834,0.0027991620796145524,0.0,0.0,0.0,0.00032813782082783327,0.0023228814161397287,0.0,0.0,-0.0008908686558015713,0.0028208763416412634,0.00019609765726144677,0.00301295798883041,-0.003016593539425679,-0.00014012097133437595,7.319761204258456e-08,1.5260417110438813e-06,1.559607935881126e-07,2.0885773994597386e-08,3.635541232869316e-07,7.835308347952066e-06,0.0,0.0,0.0,1.076744294576392e-07,5.395778073447312e-06,0.0,0.0,7.936469618896985e-07,7.957343334831397e-06,3.845429118342785e-08,9.07791584245699e-06,9.099836582104747e-06,1.9633886607689007e-08,0
2019-12-26,0.0005408816502547275,0.0024660924951934683,0.002760072725438844,0.0037507256896332,0.005563505817175324,-0.0020986366569211382,0.0006736275094740523,0.0,0.0,-0.002628122406269469,-0.0023228814161397496,0.0008271299065443369,0.0020866933494130776,0.0035587226169941544,-0.0028208763416413406,-0.0012753226822961553,-0.0012040940648045638,0.0030165935394257273,0.008438868645864604,2.925529595822773e-07,6.081612194849546e-06,7.618001449711409e-06,1.4067943198874443e-05,3.0952596977743665e-05,4.404275817773131e-06,4.537740215202145e-07,0.0,0.0,6.907027382335625e-06,5.395778073447408e-06,6.841438823000435e-07,4.3542891344847685e-06,1.2664506664705723e-05,7.957343334831833e-06,1.6264479439790604e-06,1.449842516897577e-06,9.099836582105037e-06,7.121450402215669e-05,0
2019-12-27,0.007094457487102153,0.0064447054426421835,0.0034067118901530396,0.004597048750792304,0.004339050721843409,0.0007000350303377084,0.00738010729762268,0.0,-0.002855105436979806,0.00186229993024347,0.0011621151801775185,0.0016522102064984677,0.005480501292017184,0.0061974523283705,0.009372139828863252,0.006652993916414682,0.00030115946621243564,0.0,-0.0005824497470831878,5.03313270362998e-05,4.153422824242178e-05,1.1605685902510096e-05,2.113285721716108e-05,1.882736116672981e-05,4.900490436999162e-07,5.446598372442354e-05,0.0,8.15162705627165e-06,3.4681610301848327e-06,1.3505116919990264e-06,2.7297985664577093e-06,3.0035894411802027e-05,3.840841536242493e-05,8.783700497176491e-05,4.426232805185077e-05,9.069702408935916e-08,0.0,3.3924770787726945e-07,0
2019-12-30,0.0019667447784272925,0.0028256156873227327,0.0009152121969807764,0.0024336136840847015,0.004022951115890111,0.001398601626583598,0.002003339568175104,0.0,0.002142092929054132,0.005130735560727149,0.0034782643763247925,0.004940314700164419,-0.004912157997377843,0.0008822232596911657,-0.0028024306057021216,0.005736804104423204,0.0003010687964934788,0.006006024060211728,0.0031068858984879136,3.8680850234710205e-06,7.98410401244432e-06,8.376133655023795e-07,5.922475563364313e-06,1.618413568084149e-05,1.956086509882286e-06,4.0133694254160125e-06,0.0,4.588562116703711e-06,2.632444739411013e-05,1.2098323071610099e-05,2.4406709336660654e-05,2.41292961912031e-05,7.783178799401061e-07,7.85361729977596e-06,3.291092133252692e-05,9.064242022203175e-08,3.6072325011842176e-05,9.65273998622305e-06,0
2019-12-31,0.001160351806008741,0.011072462583294718,0.006253277281631694,0.003853019393927582,0.0016343514521228095,0.0034879700517186072,0.0013333335308643387,0.0,-0.0007135212575283558,0.002283975107830494,0.0023121397583796004,0.004098366392282185,0.0,0.004399479159484842,-0.0009358915049049803,0.0013564579155740846,0.0060024189820989116,0.005970166986503754,0.001246648557136955,1.3464163137077472e-06,0.00012259942765846155,3.910347676097107e-05,1.4845758449982072e-05,2.671104669055936e-06,1.2165935081685903e-05,1.7777783045271645e-06,0.0,5.091125849448462e-07,5.216542293189316e-06,5.3459902622796765e-06,1.6796607085388094e-05,0.0,1.9355416874741456e-05,8.758929089533089e-07,1.8399780767235904e-06,3.602903363666133e-05,3.564289384673932e-05,1.5541326250116517e-06,0
2020-01-01,0.0,-0.00037717346654675676,0.0,-0.000569881764960066,-0.0020805476371116623,-0.0006966214144481089,0.0,0.0,0.0021390382487494423,-0.0006520321900209366,0.0,0.0,0.0,0.0,0.0,0.00019362958720579943,-0.0005986231845928798,0.0,-7.910610109918863e-05,0.0,1.4225982386689743e-07,0.0,3.2476522603399996e-07,4.328678470290922e-06,4.852813950676839e-07,0.0,0.0,4.575484629613081e-06,4.2514597682349875e-07,0.0,0.0,0.0,0.0,0.0,3.749241704148829e-08,3.58349717132121e-07,0.0,6.257775231115052e-09,0
2020-01-02,-0.0035746240029592455,-0.008334012931068136,0.0002597065330789053,-0.0034261275484218645,-0.0032782029059934873,0.0006966214144481358,-0.004005345808675274,0.0,-0.0014255169912210611,0.001195067772195298,-0.0023121397583796134,0.0008176615336993317,0.0049121579973777675,-0.0017574696966461973,0.0,-0.003491081900984227,-0.0026982477770664637,-0.01197619104671565,0.007853632597584172,1.277793676253238e-05,6.94557715352109e-05,6.744748332386453e-08,1.1738349978055215e-05,1.0746614292864145e-05,4.852813950677213e-07,1.6042795047072583e-05,0.0,2.0320986922599467e-06,1.4281869801398324e-06,5.345990262279737e-06,6.685703836915434e-07,2.412929619120236e-05,3.088699734629677e-06,0.0,1.2187652839379644e-05,7.280541066444113e-06,0.0001434291519874321,6.167954497783672e-05,0
2020-01-03,-0.001074883657772784,-0.004422424287419929,-0.00142922131780043,-0.006024114603380902,-0.005537692816520312,0.0,-0.0013386882855964594,0.0007785130794138837,-0.006440093814729661,0.004333701257118351,-0.006968669316093204,-0.003684753401454869,-0.004533441840607548,-0.005291017634415436,-0.0037523496185505757,-0.0011664075972499153,-0.0018028851037250892,-0.003016593539425679,0.014641930275669504,1.1553748777469992e-06,1.955783657796167e-05,2.0426735752551974e-06,3.6289956754667046e-05,3.0666041730140665e-05,0.0,1.7920863259931879e-06,6.06082614818488e-07,4.147480834251924e-05,1.8780966585949172e-05,4.856235203705892e-05,1.3577407629533229e-05,2.0552094922171152e-05,2.799486760769512e-05,1.4080127659836651e-05,1.3605066829223204e-06,3.250394697233826e-06,9.099836582104747e-06,0.00021438612219756723,0
2020-01-06,0.00313185348379388,0.006170742926659674,0.0027267432333276387,-0.0017278622009371533,0.0011999401469782916,-0.00209132177999761,0.003343366537974366,0.0015552102668064845,-0.0014367818563627496,-0.0025979663887051065,-0.0011661808901825075,-0.0004102564160105128,0.004344958191005898,0.005291017634415459,0.0,0.004367031055953957,0.0,0.0,0.009277444753009527,9.808506243951863e-06,3.80780682669204e-05,7.435128660498065e-06,2.985507785427384e-06,1.439856356330284e-06,4.3736267874923724e-06,1.1178099807246698e-05,2.4186789739802967e-06,2.064342102773189e-06,6.749429356841452e-06,1.3599778686268657e-06,1.6831032687779093e-07,1.8878661681589245e-05,2.7994867607695357e-05,0.0,1.9070960243666335e-05,0.0,0.0,8.6070981145144e-05,0
2020-01-07,-0.0037594029239057013,-0.0033472834600570345,-0.0029868212582007314,-0.01028472888218276,-0.004657810239035857,0.004872964741874408,-0.004013383313458564,-0.0007773027985621251,0.0007186489709219531,-0.00032522088204687736,0.0,0.0024590176325342745,-0.0033987948126332603,-0.00706092960087401,-0.006600684031352024,-0.002229655327269092,0.0003007066629183576,-0.0030257209165368447,0.0051150680837752935,1.4133110344270737e-05,1.1204306561971393e-05,8.9211012284398e-06,0.00010577564818000425,2.1695196222867268e-05,2.3745785375551113e-05,1.6107245620747645e-05,6.041996406525116e-07,5.164563434071822e-07,1.0576862211934892e-07,0.0,6.046767717114468e-06,1.1551806178382758e-05,4.985672682849881e-05,4.356902968174561e-05,4.971362878419442e-06,9.042449712349475e-08,9.154987064768563e-06,2.616392150165665e-05,0
2020-01-08,-0.004313837911096097,-0.0019832195668837076,-0.002604507267321545,-0.00043690381529470023,0.0009032064440598871,-0.000694685682678374,-0.004029555486001577,0.0,0.0043010818993904805,-0.00663586878903144,0.004656585829951064,-0.00204876121652363,0.004905670215492851,-0.0008861320916577988,0.0,-0.0036947052238863703,0.0006011421882262748,-0.0030349036951541584,-0.01161822884659444,1.8609197523209937e-05,3.9331598504704e-06,6.783458105530742e-06,1.9088494381906554e-07,8.15781880591306e-07,4.825881977183186e-07,1.6237317414765408e-05,0.0,1.8499305505264424e-05,4.403475458524159e-05,2.168379159170104e-05,4.197422522331384e-06,2.4065600263173674e-05,7.852300838658256e-07,0.0,1.3650846691413234e-05,3.6137193046547396e-07,9.210640438860364e-06,0.00013498324153183916,0
2020-01-09,0.00018011527426224028,-0.0024462973746901223,-0.0011742450302222607,-0.0011660109177070465,-0.00482655537280145,0.0020826109575265684,0.0,0.0007773027985620129,0.004282661792000949,-0.0034988008576732777,0.002320186655697126,0.002867091867755666,-0.0013183917532581131,-0.0017746233583684897,-0.0028422567689300286,0.0005842828094938704,0.0021011564086249154,0.003034903695154111,-0.0022136573624969087,3.2441512022562036e-08,5.984370845415785e-06,1.3788513910016778e-06,1.3595814602120288e-06,2.3295636766718543e-05,4.33726840040973e-06,0.0,6.041996406523372e-07,1.834119202466478e-05,1.2241607441655263e-05,5.383266117275014e-06,8.220215778150674e-06,1.7381568150590014e-06,3.149288064067057e-06,8.078423540528566e-06,3.413864014700504e-07,4.414858253505552e-06,9.210640438860078e-06,4.90027891853677e-06,0
2020-01-10,0.0013498314760455336,-0.0004593477343055346,0.00013053978218383264,0.006396300336237455,0.002265348699653531,0.002078282701638149,0.0013449901153326123,0.000776699068172198,0.0035549273129237015,0.0003285331026646859,0.0,0.0032666423495169576,0.002447060044632582,-0.000888494061115167,-0.001899335803652405,0.0008757846129763022,-0.00029989503898462244,0.00302572091653689,0.006267881676697465,1.822045013723264e-06,2.11000341011628e-07,1.704063473260247e-08,4.0912657991351384e-05,5.1318047310219424e-06,4.319258987928363e-06,1.8089984103424337e-06,6.032614424995607e-07,1.2637508200170929e-05,1.0793399954648504e-07,0.0,1.067095223965767e-05,5.988102862037214e-06,7.894216966369222e-07,3.6074764950359275e-06,7.669986883260515e-07,8.993703440758822e-08,9.15498706476884e-06,3.928634071307982e-05,0
2020-01-13,0.0011683819241336947,-0.005451696997670709,-0.0002610966072273447,0.00028977108287377867,0.0,0.0034542348680876036,0.0013431835464677597,-0.0007766990681721377,0.0035423345578377836,-0.00416941573945632,0.0034702174790071237,0.003662262485909608,-0.0003760812379790304,-0.0008892841848841728,0.0037950709685515343,0.001652170063368094,0.0029949108938527188,0.0,-0.008990182991513215,1.3651163206423548e-06,2.972100015441182e-05,6.81714383056303e-08,8.39672804698423e-08,0.0,1.1931738523912184e-05,1.8041420395017084e-06,6.03261442499467e-07,1.2548134119651805e-05,1.7384027608426092e-05,1.2042409351606558e-05,1.3412166515700821e-05,1.414370975598401e-07,7.908263614851077e-07,1.440256365634268e-05,2.729665918289732e-06,8.969491262117691e-06,0.0,8.082339022089349e-05,0
2020-01-14,-0.0005390835710067658,0.0022303412437238426,-0.0005223978178094305,-0.00043468811812488354,-0.0024165545667292005,0.0020668281556628885,-0.0006713662554957169,-0.0007773027985621251,-0.0021238946037040797,-0.000439898830364411,-0.0034702174790072174,-0.0032546814735420373,0.000939938033296018,0.0026654835861398807,0.0009465216040308782,0.00348972824104325,-0.0008975318478356217,-0.0030257209165368447,-0.0012475075708839485,2.9061109652940675e-07,4.974422063455617e-06,2.728994800520549e-07,1.889537600389527e-07,5.839735973979754e-06,4.271778625040858e-06,4.507326490183402e-07,6.041996406525116e-07,4.51092828764331e-06,1.9351098095597684e-07,1.2042409351607208e-05,1.0592951494217768e-05,8.834835064363863e-07,7.104802747981119e-06,8.959031468971867e-07,1.2178203196334817e-05,8.055634178792256e-07,9.154987064768563e-06,1.55627513941277e-06,0
2020-01-15,0.00197522060987101,0.001458565490991706,0.001566375467110342,0.00028981307259813284,0.0004535490288648937,-0.0013774106860950602,0.0020127480796971993,0.0007773027985620129,0.0021238946037041664,0.0007696960080912034,0.0,0.0008146639961762836,-0.00037586920194456554,0.0008869180182279546,0.0,0.00357401974260422,-0.0005988024131020102,0.0,0.006331297784789052,3.901496457659204e-06,2.1274132915118766e-06,2.453532103965142e-06,8.399161704877061e-08,2.0570672158428817e-07,1.8972601981688646e-06,4.051154832324763e-06,6.041996406523372e-07,4.510928287643678e-06,5.924319448715339e-07,0.0,6.636774266659118e-07,1.412776569704446e-07,7.866235710574024e-07,0.0,1.2773617120524737e-05,3.585643299367905e-07,0.0,4.0085331639674754e-05,0
2020-01-16,-0.0012565070761034899,0.0030637278866491586,-0.00013043761839413344,-0.0005797101611625574,0.0033197555763926495,0.0013774106860950765,-0.001341381824201336,0.0,-0.003542334557837804,-0.002310867603322238,-0.0011594204197349304,0.0016273396593754076,0.0005637508370673312,-0.002663117419483662,-0.0028422567689300286,-0.0005787037198542055,0.0,-0.0030349036951541584,-0.0021875652124994467,1.5788100322981412e-06,9.386428563431719e-06,1.7013972292333576e-08,3.3606387095511823e-07,1.1020777086990092e-05,1.8972601981689094e-06,1.799305198297704e-06,0.0,1.2548134119651951e-05,5.340109080084264e-06,1.344255709698322e-06,2.6482343669760677e-06,3.1781500629411653e-07,7.092194389957318e-06,8.078423540528566e-06,3.3489799537309477e-07,0.0,9.210640438860364e-06,4.7854415589377495e-06,0
2020-01-17,-0.004229858261783505,-0.005213936056509494,-0.0014359378487162461,-0.0037763298326947965,-0.003773304605257435,0.003435248998320617,-0.0040349752121789945,0.0,-0.0014204547842912236,0.0,-0.001160766235962276,0.002436054797881121,0.0061803736383058624,-0.0026702285558789208,-0.0038022859497385706,-0.00376975943028557,-0.0008988764650171609,0.0,0.0023675045477235443,1.7891700914778175e-05,2.7185129201369772e-05,2.0619175053758408e-06,1.426066700530071e-05,1.4237827644056968e-05,1.1800935680462802e-05,1.628102496289892e-05,0.0,2.0176917942158264e-06,0.0,1.34737825455003e-06,5.934362978279629e-06,3.819701830906604e-05,7.130120540631227e-06,1.4457378443579345e-05,1.4211086162226984e-05,8.079788993617473e-07,0.0,5.605077783491664e-06,0
2020-01-20,0.000540979185495235,7.687281396722292e-05,0.001044522878620216,0.0,-0.0010590817239274654,-0.0013726838119722468,0.0006736275094740523,0.0,0.0007104796035988566,-0.0002203613935757333,0.002320186655697126,-0.0012172856037517487,0.0,-0.0017841217935013313,0.0,9.68382318094546e-05,-0.00029980512891339346,0.0,0.003246193708694113,2.9265847913908786e-07,5.909429527239263e-09,1.0910280439610626e-06,0.0,1.121654097957172e-06,1.8842608476506586e-06,4.537740215202145e-07,0.0,5.047812671299885e-07,4.855914377863924e-08,5.383266117275014e-06,1.4817842411012595e-06,0.0,3.183090574046407e-06,0.0,9.377643139981666e-09,8.988311532277647e-08,0.0,1.053777359436524e-05,0
2020-01-21,-0.0010822511878848177,0.002916796664189083,-0.0015671937385523717,-0.004082828652007217,-0.0016665407993199225,-0.0055096558109695845,-0.0013477090988679803,0.0,-0.002132954950141631,0.0027510333718900187,-0.00931322214666783,-0.002439025599358747,-0.005992527296060898,-0.007168489478612628,-0.0009528347552718544,-0.00048428496273151205,-0.0030030052597694343,0.0,-0.002276364316215197,1.1712676336780991e-06,8.50770278022456e-06,2.4560962141577596e-06,1.6669489801651067e-05,2.7773582357978865e-06,3.035630715535091e-05,1.8163198151715435e-06,0.0,4.549496819333688e-06,7.568184613252566e-06,8.673610675318415e-05,5.948845874327296e-06,3.591038339403494e-05,5.1387241404979944e-05,9.078940708539748e-07,2.3453192512786202e-07,9.018040590202888e-06,0.0,5.181834500137882e-06,0
2020-01-22,0.0008117981774466564,0.007102790772853496,-0.005110408815811789,0.0,-0.0006067040986950066,-0.0006908463141779648,0.0006740815893937138,0.0,0.001422475346542779,0.0003296160003472898,0.004667453047495242,0.001220256405229369,0.0046847270162477875,0.0008988764650172506,0.003805903737678411,0.0007747434050116598,0.00210305019677889,0.0,0.0005711810446172178,6.59016280905713e-07,5.0449636762932764e-05,2.6116278264726852e-05,0.0,3.6808986337332034e-07,4.772686298132793e-07,4.5438598915955543e-07,0.0,2.023436111521999e-06,1.0864670768494457e-07,2.1785117950572624e-05,1.489025694503302e-06,2.19466672167619e-05,8.079788993619085e-07,1.44849032604745e-05,6.002273436090607e-07,4.422820130171728e-06,0.0,3.262477857300162e-07,0
2020-01-23,-0.0035225615614345052,-0.0014470129328858323,0.0007879186225092588,0.00029218407804651193,0.003634715496336144,-0.003461408786589487,-0.003374961016525935,0.0,-0.00427351077738205,0.003180699144397345,-0.0034985458425132814,-0.002034588697787574,-0.004309140157372622,-0.001798561635914756,-0.003805903737678412,-0.0010654269979698027,-0.001501727268256673,-0.003044142381228021,0.002825430739367876,1.2408439954095899e-05,2.0938464279388582e-06,6.208157556968879e-07,8.537153546389018e-08,1.32111567393061e-05,1.1981350787878906e-05,1.1390361863069771e-05,0.0,1.826289436440053e-05,1.0116847047170004e-05,1.2239823012166966e-05,4.139551169164937e-06,1.856868889588135e-05,3.234823958184363e-06,1.4484903260474507e-05,1.135134688002946e-06,2.2551847882256495e-06,9.266802837188606e-06,7.983058862964902e-06,0
2020-01-24,-0.002627408079991587,-0.0034355112616145035,-0.0014449920412481496,-0.0026327351757994256,-0.00121010451917037,0.0,-0.002708193936879655,0.0,0.0007135212575283284,0.002078434265692095,-0.0011689072049819538,0.0020345886977874567,-0.0007513148362430663,-0.00541517568777688,-0.00382044399738577,-0.0024256549030144793,0.0,-0.0030534374868904546,0.004678647325087679,6.903273218805078e-06,1.1802737628680077e-05,2.088001999270494e-06,6.9312945058916325e-06,1.4643529473165523e-06,0.0,7.334314399751724e-06,0.0,5.091125849448071e-07,4.319888996803039e-06,1.3663440538587232e-06,4.139551169164459e-06,5.644739831589455e-07,2.9324127729489806e-05,1.4595792337160961e-05,5.8838017085181836e-06,0.0,9.323480486347895e-06,2.1889740792550095e-05,0
2020-01-27,-0.0006352375548247768,-0.0017604964553116238,-0.003819563418755089,-0.010008914877321383,-0.009122763588794306,0.0,-0.0006781960246381648,-0.0007773027985621251,-0.001427551991185335,0.0034907856981439903,-0.005865119452398134,0.0,-0.006976553233296505,-0.010004630969926752,-0.005758173299683882,0.0016500853052435567,-0.00451876051332649,-0.006134988567515832,0.007163713492271982,4.0352675105976133e-07,3.099347769164792e-06,1.4589064709892062e-05,0.00010017837702146532,8.322481549703117e-05,0.0,4.599498478350103e-07,6.041996406525116e-07,2.0379046875372147e-06,1.2185584790366626e-05,3.4399626190898986e-05,0.0,4.8672295017019925e-05,0.0001000926408444175,3.315655974919236e-05,2.7227815145807216e-06,2.0419196576798685e-05,3.763808472354996e-05,5.131879099935964e-05,0
2020-01-28,0.0003630422984148779,-0.0019938656912256523,0.003030504987494353,0.0002958142308214063,-0.00045833015850831683,0.0,0.0006781960246381171,0.0,0.0028530689824064807,-0.0023986055983135583,0.0011757790890120365,-0.0052985654837367935,0.010165750195848105,0.0027384772933037706,0.0009620010361908411,-0.003497526153508052,0.003616640470188515,-0.0030816665374082237,-0.010033412102821168,1.3179971043835724e-07,3.9755003946467484e-06,9.183960479228149e-06,8.750605915646024e-08,2.1006653419825884e-07,0.0,4.5994984783494554e-07,0.0,8.140002618369951e-06,5.753308816261143e-06,1.3824564661579746e-06,2.807479618544692e-05,0.00010334247704438578,7.499257885940345e-06,9.25445993632252e-07,1.2232689194472831e-05,1.30800882906054e-05,9.496668647781592e-06,0.0001006693584250383,0
2020-01-29,-0.0009986836365024512,-0.0005374899350037276,-0.0032944617001262277,-0.0013318536929893309,-0.00290764609168889,0.0,-0.0013568523112900196,0.0007773027985620129,-0.0014255169912210611,0.001309043494446853,-0.003531492781471037,0.001633320085440881,0.001310248198678192,-0.005484474442159452,-0.000962001036190841,-0.0001946661481716021,-0.0006018658020985623,-0.0030911925696727465,0.006911546074458139,9.973690058177602e-07,2.888954302303113e-07,1.0853477893598594e-05,1.7738342595293189e-06,8.454405794513676e-06,0.0,1.841048194653068e-06,6.041996406523372e-07,2.0320986922599467e-06,1.713594870353628e-06,1.2471441265582042e-05,2.667734501504607e-06,1.7167503421394467e-06,3.0079459906700232e-05,9.254459936322518e-07,3.7894909243968144e-08,3.6224244373574575e-07,9.555471502799997e-06,4.776946913935771e-05,0
2020-01-30,0.0019057131771449765,0.005667473238476222,-0.0006601967626076522,-0.005047516654691882,-0.006149135440349865,0.0,0.0020345886977876783,0.000776699068172198,-0.003572708337573599,0.0003269932995509644,-0.0071006215495764274,-0.0016333200854409561,-0.0043115635261069575,-0.0018348629001104463,-0.0009629273733934415,0.0037891714027593402,-0.005735864782450618,-0.0062112000926408594,-0.0017774171197910652,3.6317427135440007e-06,3.212025290884416e-05,4.358597653576247e-07,2.5477424379391922e-05,3.781186666376673e-05,0.0,4.139551169165361e-06,6.032614424995607e-07,1.2764244865367908e-05,1.0692461795122675e-07,5.041882639030915e-05,2.6677345015048524e-06,1.858958003965586e-05,3.3667218622017177e-06,9.272291264303923e-07,1.4357819919489186e-05,3.290014480255728e-05,3.857900659082182e-05,3.1592116177263658e-06,0
2020-01-31,0.005695445491111471,0.007986959127917975,-0.0021155633964667045,-0.00417599413733304,-0.0035529503661006286,0.0,0.005405418566907982,0.0,0.0007155635367936872,0.0052174031396883605,-0.007151401157625016,-0.0020454087720216344,-0.0033872821246738174,-0.001838235811750898,0.0009629273733935647,0.006572612100856468,-0.0033358635938291986,-0.0031201273362435225,0.010045189454165436,3.2438099342221986e-05,6.379151611103226e-05,4.475608484469739e-06,1.7438927035039917e-05,1.262345630397459e-05,0.0,2.921854988347354e-05,0.0,5.120311751886905e-07,2.7221295522029962e-05,5.114253851728042e-05,4.183697044663051e-06,1.147368019213477e-05,3.379110899603483e-06,9.272291264306295e-07,4.319922982832488e-05,1.1127985916635057e-05,9.7351945943741e-06,0.00010090583117007649,0
2020-02-03,-0.00316013084078141,-0.015730318246218282,-0.0038459035534571966,0.0,-0.0003095496077959652,-0.012561225872973304,-0.002699056969165058,0.0,0.002857144800779744,-0.002605298911763254,0.0047732787526575905,-0.005337725668477508,0.0013186401081863922,-0.009242209964820874,-0.002891568279799125,-0.0027977443361296233,0.003941190488826421,0.006230549750635942,-0.008692795415719263,9.98642693085782e-06,0.00024744291212730783,1.4790974142494693e-05,0.0,9.582095968663588e-08,0.00015778439543185393,7.28490852279847e-06,0.0,8.163276412622723e-06,6.787582419634796e-06,2.2784190050572404e-05,2.8491315311923664e-05,1.7388117349178201e-06,8.541844503383426e-05,8.361167116740471e-06,7.827373370345387e-06,1.5532982469215842e-05,3.8819750195149595e-05,7.556469213954983e-05,0
